E,J,e/f,State,v,Lambda,Sigma,L
38861.340122,6.5,e,2,2,0,0.5,8.691
41418.076976,6.5,e,2,3,0,0.5,8.691
43765.445938,6.5,e,2,4,0,0.5,8.691
45885.90062,6.5,e,2,5,0,0.5,8.691
47757.255856,6.5,e,2,6,0,0.5,8.691
49325.981766,6.5,e,2,7,0,0.5,8.691
50521.874557,6.5,e,2,8,0,0.5,8.691
36325.054796,6.5,f,2,1,0,-0.5,8.691
39071.147125,6.5,f,2,2,0,-0.5,8.691
41615.757993,6.5,f,2,3,0,-0.5,8.691
43950.705742,6.5,f,2,4,0,-0.5,8.691
46060.641927,6.5,f,2,5,0,-0.5,8.691
47915.757475,6.5,f,2,6,0,-0.5,8.691
49464.426969,6.5,f,2,7,0,-0.5,8.691
50629.030832,6.5,f,2,8,0,-0.5,8.691
36578.847705,7.5,f,2,1,0,0.5,8.691
39311.444897,7.5,f,2,2,0,0.5,8.691
41842.199114,7.5,f,2,3,0,0.5,8.691
44162.285901,7.5,f,2,4,0,0.5,8.691
46242.251712,7.5,f,2,5,0,0.5,8.691
46255.478407,7.5,f,2,6,0,0.5,8.691
48092.295176,7.5,f,2,7,0,0.5,8.691
49617.951873,7.5,f,2,8,0,0.5,8.691
36326.635544,7.5,e,2,1,0,-0.5,8.691
39072.659636,7.5,e,2,2,0,-0.5,8.691
41617.193944,7.5,e,2,3,0,-0.5,8.691
43952.173167,7.5,e,2,4,0,-0.5,8.691
46061.740104,7.5,e,2,5,0,-0.5,8.691
47916.785502,7.5,e,2,6,0,-0.5,8.691
49465.267901,7.5,e,2,7,0,-0.5,8.691
50629.350124,7.5,e,2,8,0,-0.5,8.691
36580.633915,8.5,e,2,1,0,0.5,8.691
39313.175986,8.5,e,2,2,0,0.5,8.691
41843.824888,8.5,e,2,3,0,0.5,8.691
44163.796578,8.5,e,2,4,0,0.5,8.691
46255.875266,8.5,e,2,5,0,0.5,8.691
48093.533594,8.5,e,2,6,0,0.5,8.691
49619.056205,8.5,e,2,7,0,0.5,8.691
50755.879011,8.5,e,2,8,0,0.5,8.691
36863.140584,8.5,f,2,1,0,-0.5,8.691
39580.592429,8.5,f,2,2,0,-0.5,8.691
42095.72897,8.5,f,2,3,0,-0.5,8.691
44399.249883,8.5,f,2,4,0,-0.5,8.691
46475.805901,8.5,f,2,5,0,-0.5,8.691
48287.53768,8.5,f,2,6,0,-0.5,8.691
49788.70345,8.5,f,2,7,0,-0.5,8.691
50890.374054,8.5,f,2,8,0,-0.5,8.691
37177.500953,9.5,f,2,1,0,0.5,8.691
39878.096019,9.5,f,2,2,0,0.5,8.691
42375.642554,9.5,f,2,3,0,0.5,8.691
44660.78516,9.5,f,2,4,0,0.5,8.691
46714.745882,9.5,f,2,5,0,0.5,8.691
48508.451474,9.5,f,2,6,0,0.5,8.691
49978.529872,9.5,f,2,7,0,0.5,8.691
51036.423144,9.5,f,2,8,0,0.5,8.691
36865.130276,9.5,e,2,1,0,-0.5,8.691
39582.496436,9.5,e,2,2,0,-0.5,8.691
42097.516222,9.5,e,2,3,0,-0.5,8.691
44401.154581,9.5,e,2,4,0,-0.5,8.691
46477.144543,9.5,e,2,5,0,-0.5,8.691
48290.437577,9.5,e,2,6,0,-0.5,8.691
49789.708215,9.5,e,2,7,0,-0.5,8.691
50891.353787,9.5,e,2,8,0,-0.5,8.691
37179.691918,10.5,e,2,1,0,0.5,8.691
39880.191835,10.5,e,2,2,0,0.5,8.691
42377.729364,10.5,e,2,3,0,0.5,8.691
44662.666323,10.5,e,2,4,0,0.5,8.691
46715.086392,10.5,e,2,5,0,0.5,8.691
48509.818236,10.5,e,2,6,0,0.5,8.691
49979.704004,10.5,e,2,7,0,0.5,8.691
51037.498514,10.5,e,2,8,0,0.5,8.691
37521.450574,10.5,f,2,1,0,-0.5,8.691
40203.491944,10.5,f,2,2,0,-0.5,8.691
42681.934436,10.5,f,2,3,0,-0.5,8.691
44946.776571,10.5,f,2,4,0,-0.5,8.691
46979.997253,10.5,f,2,5,0,-0.5,8.691
48745.083335,10.5,f,2,6,0,-0.5,8.691
50180.717927,10.5,f,2,7,0,-0.5,8.691
51185.138772,10.5,f,2,8,0,-0.5,8.691
37894.466087,11.5,f,2,1,0,0.5,8.691
40556.251196,11.5,f,2,2,0,0.5,8.691
43013.718012,11.5,f,2,3,0,0.5,8.691
45256.589629,11.5,f,2,4,0,0.5,8.691
47259.393276,11.5,f,2,5,0,0.5,8.691
49000.780822,11.5,f,2,6,0,0.5,8.691
50383.061274,11.5,f,2,7,0,0.5,8.691
37523.840376,11.5,e,2,1,0,-0.5,8.691
40205.777558,11.5,e,2,2,0,-0.5,8.691
42684.17148,11.5,e,2,3,0,-0.5,8.691
44948.851587,11.5,e,2,4,0,-0.5,8.691
46981.804172,11.5,e,2,5,0,-0.5,8.691
48747.365094,11.5,e,2,6,0,-0.5,8.691
50182.192166,11.5,e,2,7,0,-0.5,8.691
51185.359234,11.5,e,2,8,0,-0.5,8.691
37897.052064,12.5,e,2,1,0,0.5,8.691
40558.715151,12.5,e,2,2,0,0.5,8.691
43016.138292,12.5,e,2,3,0,0.5,8.691
45258.731275,12.5,e,2,4,0,0.5,8.691
47263.568775,12.5,e,2,5,0,0.5,8.691
49002.512018,12.5,e,2,6,0,0.5,8.691
50401.930211,12.5,e,2,7,0,0.5,8.691
38295.979686,12.5,f,2,1,0,-0.5,8.691
40935.80669,12.5,f,2,2,0,-0.5,8.691
43370.412421,12.5,f,2,3,0,-0.5,8.691
45588.742709,12.5,f,2,4,0,-0.5,8.691
47568.780327,12.5,f,2,5,0,-0.5,8.691
49273.860727,12.5,f,2,6,0,-0.5,8.691
50628.663603,12.5,f,2,7,0,-0.5,8.691
35911.715402,13.5,f,2,0,0,0.5,8.691
38725.379788,13.5,f,2,1,0,0.5,8.691
41341.52427,13.5,f,2,2,0,0.5,8.691
43751.937163,13.5,f,2,3,0,0.5,8.691
45944.178168,13.5,f,2,4,0,0.5,8.691
47895.528514,13.5,f,2,5,0,0.5,8.691
49563.046725,13.5,f,2,6,0,0.5,8.691
50869.189201,13.5,f,2,7,0,0.5,8.691
38298.758951,13.5,e,2,1,0,-0.5,8.691
40938.461428,13.5,e,2,2,0,-0.5,8.691
43373.045047,13.5,e,2,3,0,-0.5,8.691
45591.340203,13.5,e,2,4,0,-0.5,8.691
47569.617239,13.5,e,2,5,0,-0.5,8.691
49275.767128,13.5,e,2,6,0,-0.5,8.691
50630.308195,13.5,e,2,7,0,-0.5,8.691
35914.812586,14.5,e,2,0,0,0.5,8.691
38728.349229,14.5,e,2,1,0,0.5,8.691
41344.361117,14.5,e,2,2,0,0.5,8.691
43754.460569,14.5,e,2,3,0,0.5,8.691
45946.691489,14.5,e,2,4,0,0.5,8.691
47897.89177,14.5,e,2,5,0,0.5,8.691
49565.499341,14.5,e,2,6,0,0.5,8.691
50871.409951,14.5,e,2,7,0,0.5,8.691
36393.246942,14.5,f,2,0,0,-0.5,8.691
39182.011698,14.5,f,2,1,0,-0.5,8.691
41772.748019,14.5,f,2,2,0,-0.5,8.691
44156.43904,14.5,f,2,3,0,-0.5,8.691
46321.699983,14.5,f,2,4,0,-0.5,8.691
48241.505285,14.5,f,2,5,0,-0.5,8.691
49867.538343,14.5,f,2,6,0,-0.5,8.691
51120.68095,14.5,f,2,7,0,-0.5,8.691
36902.960614,15.5,f,2,0,0,0.5,8.691
39665.178251,15.5,f,2,1,0,0.5,8.691
42228.768694,15.5,f,2,2,0,0.5,8.691
44584.085782,15.5,f,2,3,0,0.5,8.691
46716.215256,15.5,f,2,4,0,0.5,8.691
48600.198474,15.5,f,2,5,0,0.5,8.691
50185.852844,15.5,f,2,6,0,0.5,8.691
36396.539439,15.5,e,2,0,0,-0.5,8.691
39185.167982,15.5,e,2,1,0,-0.5,8.691
41775.76501,15.5,e,2,2,0,-0.5,8.691
44159.309933,15.5,e,2,3,0,-0.5,8.691
46323.736906,15.5,e,2,4,0,-0.5,8.691
48243.598037,15.5,e,2,5,0,-0.5,8.691
49869.895721,15.5,e,2,6,0,-0.5,8.691
51122.290741,15.5,e,2,7,0,-0.5,8.691
36906.444841,16.5,e,2,0,0,0.5,8.691
39668.517821,16.5,e,2,1,0,0.5,8.691
42231.955876,16.5,e,2,2,0,0.5,8.691
44587.023356,16.5,e,2,3,0,0.5,8.691
46719.941672,16.5,e,2,4,0,0.5,8.691
48605.134842,16.5,e,2,5,0,0.5,8.691
50188.27861,16.5,e,2,6,0,0.5,8.691
37440.119462,16.5,f,2,0,0,-0.5,8.691
40174.140531,16.5,f,2,1,0,-0.5,8.691
42708.822084,16.5,f,2,2,0,-0.5,8.691
45033.984775,16.5,f,2,3,0,-0.5,8.691
47133.837899,16.5,f,2,4,0,-0.5,8.691
48979.783775,16.5,f,2,5,0,-0.5,8.691
50516.471977,16.5,f,2,6,0,-0.5,8.691
38003.947059,17.5,f,2,0,0,0.5,8.691
40708.11779,17.5,f,2,1,0,0.5,8.691
43212.119539,17.5,f,2,2,0,0.5,8.691
45505.027546,17.5,f,2,3,0,0.5,8.691
47569.204877,17.5,f,2,4,0,0.5,8.691
47583.295104,17.5,f,2,5,0,0.5,8.691
49376.054991,17.5,f,2,6,0,0.5,8.691
37443.79163,17.5,e,2,0,0,-0.5,8.691
40177.659491,17.5,e,2,1,0,-0.5,8.691
42712.183987,17.5,e,2,2,0,-0.5,8.691
45036.936895,17.5,e,2,3,0,-0.5,8.691
47137.720931,17.5,e,2,4,0,-0.5,8.691
48983.591335,17.5,e,2,5,0,-0.5,8.691
50516.528639,17.5,e,2,6,0,-0.5,8.691
38007.803174,18.5,e,2,0,0,0.5,8.691
40711.812344,18.5,e,2,1,0,0.5,8.691
43215.638248,18.5,e,2,2,0,0.5,8.691
45508.467681,18.5,e,2,3,0,0.5,8.691
47573.461649,18.5,e,2,4,0,0.5,8.691
47582.444592,18.5,e,2,5,0,0.5,8.691
49378.042727,18.5,e,2,6,0,0.5,8.691
38593.628417,18.5,f,2,0,0,-0.5,8.691
41266.289017,18.5,f,2,1,0,-0.5,8.691
43737.778878,18.5,f,2,2,0,-0.5,8.691
45997.354899,18.5,f,2,3,0,-0.5,8.691
48018.880708,18.5,f,2,4,0,-0.5,8.691
48029.850964,18.5,f,2,5,0,-0.5,8.691
49786.358088,18.5,f,2,6,0,-0.5,8.691
39208.310854,19.5,f,2,0,0,0.5,8.691
41847.792154,19.5,f,2,1,0,0.5,8.691
44284.963067,19.5,f,2,2,0,0.5,8.691
46507.382667,19.5,f,2,3,0,0.5,8.691
48497.28491,19.5,f,2,4,0,0.5,8.691
50208.983218,19.5,f,2,5,0,0.5,8.691
38597.664284,19.5,e,2,0,0,-0.5,8.691
41270.15483,19.5,e,2,1,0,-0.5,8.691
43741.478107,19.5,e,2,2,0,-0.5,8.691
46000.217992,19.5,e,2,3,0,-0.5,8.691
48022.143431,19.5,e,2,4,0,-0.5,8.691
48030.118589,19.5,e,2,5,0,-0.5,8.691
49789.105166,19.5,e,2,6,0,-0.5,8.691
39212.522084,20.5,e,2,0,0,0.5,8.691
41851.824738,20.5,e,2,1,0,0.5,8.691
44288.656427,20.5,e,2,2,0,0.5,8.691
46510.97222,20.5,e,2,3,0,0.5,8.691
48499.711752,20.5,e,2,4,0,0.5,8.691
50211.919415,20.5,e,2,5,0,0.5,8.691
39847.104814,20.5,f,2,0,0,-0.5,8.691
42451.724862,20.5,f,2,1,0,-0.5,8.691
44852.766363,20.5,f,2,2,0,-0.5,8.691
47033.71191,20.5,f,2,3,0,-0.5,8.691
47037.895772,20.5,f,2,4,0,-0.5,8.691
48982.705076,20.5,f,2,5,0,-0.5,8.691
40509.084599,21.5,f,2,0,0,0.5,8.691
43077.14174,21.5,f,2,1,0,0.5,8.691
45440.066374,21.5,f,2,2,0,0.5,8.691
47583.167337,21.5,f,2,3,0,0.5,8.691
49482.786353,21.5,f,2,4,0,0.5,8.691
51085.079046,21.5,f,2,5,0,0.5,8.691
39851.486823,21.5,e,2,0,0,-0.5,8.691
42455.919369,21.5,e,2,1,0,-0.5,8.691
44856.739538,21.5,e,2,2,0,-0.5,8.691
47041.280038,21.5,e,2,3,0,-0.5,8.691
48985.741227,21.5,e,2,4,0,-0.5,8.691
50645.539852,21.5,e,2,5,0,-0.5,8.691
40513.632614,22.5,e,2,0,0,0.5,8.691
43081.510667,22.5,e,2,1,0,0.5,8.691
45444.232097,22.5,e,2,2,0,0.5,8.691
47587.177151,22.5,e,2,3,0,0.5,8.691
49486.10991,22.5,e,2,4,0,0.5,8.691
51088.049557,22.5,e,2,5,0,0.5,8.691
41193.288995,22.5,f,2,0,0,-0.5,8.691
43723.063619,22.5,f,2,1,0,-0.5,8.691
46045.93888,22.5,f,2,2,0,-0.5,8.691
48145.915593,22.5,f,2,3,0,-0.5,8.691
49994.672768,22.5,f,2,4,0,-0.5,8.691
41898.721768,23.5,f,2,0,0,0.5,8.691
44388.461137,23.5,f,2,1,0,0.5,8.691
46669.199182,23.5,f,2,2,0,0.5,8.691
48723.959634,23.5,f,2,3,0,0.5,8.691
50519.090408,23.5,f,2,4,0,0.5,8.691
41197.998056,23.5,e,2,0,0,-0.5,8.691
43727.567961,23.5,e,2,1,0,-0.5,8.691
46050.198242,23.5,e,2,2,0,-0.5,8.691
48149.145758,23.5,e,2,3,0,-0.5,8.691
49999.321649,23.5,e,2,4,0,-0.5,8.691
41903.586724,24.5,e,2,0,0,0.5,8.691
44393.112187,24.5,e,2,1,0,0.5,8.691
46673.6462,24.5,e,2,2,0,0.5,8.691
48728.716283,24.5,e,2,3,0,0.5,8.691
50523.457754,24.5,e,2,4,0,0.5,8.691
42624.351968,24.5,f,2,0,0,-0.5,8.691
45072.267379,24.5,f,2,1,0,-0.5,8.691
47308.810938,24.5,f,2,2,0,-0.5,8.691
49315.055205,24.5,f,2,3,0,-0.5,8.691
51053.479415,24.5,f,2,4,0,-0.5,8.691
43369.114014,25.5,f,2,0,0,0.5,8.691
45773.368711,25.5,f,2,1,0,0.5,8.691
47963.333857,25.5,f,2,2,0,0.5,8.691
49918.548037,25.5,f,2,3,0,0.5,8.691
42629.367487,25.5,e,2,0,0,-0.5,8.691
45077.059547,25.5,e,2,1,0,-0.5,8.691
47313.280142,25.5,e,2,2,0,-0.5,8.691
49319.27035,25.5,e,2,3,0,-0.5,8.691
51056.769973,25.5,e,2,4,0,-0.5,8.691
43374.274575,26.5,e,2,0,0,0.5,8.691
45778.297507,26.5,e,2,1,0,0.5,8.691
47968.12325,26.5,e,2,2,0,0.5,8.691
49922.00644,26.5,e,2,3,0,0.5,8.691
44131.907526,26.5,f,2,0,0,-0.5,8.691
46490.582094,26.5,f,2,1,0,-0.5,8.691
48631.724862,26.5,f,2,2,0,-0.5,8.691
50530.173753,26.5,f,2,3,0,-0.5,8.691
44911.596686,27.5,f,2,0,0,0.5,8.691
47222.772508,27.5,f,2,1,0,0.5,8.691
49312.705466,27.5,f,2,2,0,0.5,8.691
51148.067475,27.5,f,2,3,0,0.5,8.691
44137.207403,27.5,e,2,0,0,-0.5,8.691
46494.390758,27.5,e,2,1,0,-0.5,8.691
46495.89368,27.5,e,2,2,0,-0.5,8.691
48636.120076,27.5,e,2,3,0,-0.5,8.691
44917.029878,28.5,e,2,0,0,0.5,8.691
47227.942072,28.5,e,2,1,0,0.5,8.691
49317.535176,28.5,e,2,2,0,0.5,8.691
51161.144469,28.5,e,2,3,0,0.5,8.691
45707.009475,28.5,f,2,0,0,-0.5,8.691
47968.643617,28.5,f,2,1,0,-0.5,8.691
50003.980965,28.5,f,2,2,0,-0.5,8.691
46516.935631,29.5,f,2,0,0,0.5,8.691
48726.430813,29.5,f,2,1,0,0.5,8.691
48726.874825,29.5,f,2,2,0,0.5,8.691
45712.570127,29.5,e,2,0,0,-0.5,8.691
47973.901732,29.5,e,2,1,0,-0.5,8.691
50007.583004,29.5,e,2,2,0,-0.5,8.691
46522.617256,30.5,e,2,0,0,0.5,8.691
48732.187562,30.5,e,2,1,0,0.5,8.691
50710.72543,30.5,e,2,2,0,0.5,8.691
47340.124798,30.5,f,2,0,0,-0.5,8.691
49495.895256,30.5,f,2,1,0,-0.5,8.691
51414.929309,30.5,f,2,2,0,-0.5,8.691
48175.283118,31.5,f,2,0,0,0.5,8.691
50274.489163,31.5,f,2,1,0,0.5,8.691
47345.920865,31.5,e,2,0,0,-0.5,8.691
49501.419744,31.5,e,2,1,0,-0.5,8.691
51420.180647,31.5,e,2,2,0,-0.5,8.691
48181.18684,32.5,e,2,0,0,0.5,8.691
50280.038845,32.5,e,2,1,0,0.5,8.691
49021.068876,32.5,f,2,0,0,-0.5,8.691
51060.94883,32.5,f,2,1,0,-0.5,8.691
49876.085026,33.5,f,2,0,0,0.5,8.691
49027.073251,33.5,e,2,0,0,-0.5,8.691
51066.66888,33.5,e,2,1,0,-0.5,8.691
49882.183011,34.5,e,2,0,0,0.5,8.691
50738.876792,34.5,f,2,0,0,-0.5,8.691
50745.062918,35.5,e,2,0,0,-0.5,8.691
38222.28661,0.5,e,2,2,0,0.5,8.692
40815.357822,0.5,e,2,3,0,0.5,8.692
43200.622495,0.5,e,2,4,0,0.5,8.692
45364.752931,0.5,e,2,5,0,0.5,8.692
47282.082226,0.5,e,2,6,0,0.5,8.692
48912.280181,0.5,e,2,7,0,0.5,8.692
50179.44562,0.5,e,2,8,0,0.5,8.692
51011.161702,0.5,e,2,9,0,0.5,8.692
38252.648409,0.5,f,2,2,0,-0.5,8.692
40843.895065,0.5,f,2,3,0,-0.5,8.692
43227.293505,0.5,f,2,4,0,-0.5,8.692
45389.488322,0.5,f,2,5,0,-0.5,8.692
47304.167358,0.5,f,2,6,0,-0.5,8.692
48930.848455,0.5,f,2,7,0,-0.5,8.692
50195.984897,0.5,f,2,8,0,-0.5,8.692
51022.982459,0.5,f,2,9,0,-0.5,8.692
38313.62961,1.5,f,2,2,0,0.5,8.692
40901.561918,1.5,f,2,3,0,0.5,8.692
43281.476652,1.5,f,2,4,0,0.5,8.692
45438.871539,1.5,f,2,5,0,0.5,8.692
47344.352067,1.5,f,2,6,0,0.5,8.692
48970.142369,1.5,f,2,7,0,0.5,8.692
50229.133704,1.5,f,2,8,0,0.5,8.692
51046.584376,1.5,f,2,9,0,0.5,8.692
38252.954334,1.5,e,2,2,0,-0.5,8.692
40844.320725,1.5,e,2,3,0,-0.5,8.692
43227.475516,1.5,e,2,4,0,-0.5,8.692
45389.74964,1.5,e,2,5,0,-0.5,8.692
47304.291503,1.5,e,2,6,0,-0.5,8.692
48930.939222,1.5,e,2,7,0,-0.5,8.692
50196.169158,1.5,e,2,8,0,-0.5,8.692
51023.114268,1.5,e,2,9,0,-0.5,8.692
38314.138836,2.5,e,2,2,0,0.5,8.692
40902.045292,2.5,e,2,3,0,0.5,8.692
43281.883001,2.5,e,2,4,0,0.5,8.692
45439.455533,2.5,e,2,5,0,0.5,8.692
47342.952486,2.5,e,2,6,0,0.5,8.692
48970.454358,2.5,e,2,7,0,0.5,8.692
50229.443275,2.5,e,2,8,0,0.5,8.692
51046.806202,2.5,e,2,9,0,0.5,8.692
35621.897734,2.5,f,2,1,0,-0.5,8.692
38405.02942,2.5,f,2,2,0,-0.5,8.692
40987.760745,2.5,f,2,3,0,-0.5,8.692
43362.812706,2.5,f,2,4,0,-0.5,8.692
45513.096209,2.5,f,2,5,0,-0.5,8.692
47421.93849,2.5,f,2,6,0,-0.5,8.692
49029.848077,2.5,f,2,7,0,-0.5,8.692
50278.547475,2.5,f,2,8,0,-0.5,8.692
51081.559742,2.5,f,2,9,0,-0.5,8.692
35750.301684,3.5,f,2,1,0,0.5,8.692
38526.701139,3.5,f,2,2,0,0.5,8.692
41102.477627,3.5,f,2,3,0,0.5,8.692
43469.862362,3.5,f,2,4,0,0.5,8.692
45616.190006,3.5,f,2,5,0,0.5,8.692
47511.24744,3.5,f,2,6,0,0.5,8.692
49109.277541,3.5,f,2,7,0,0.5,8.692
50344.229007,3.5,f,2,8,0,0.5,8.692
51127.817634,3.5,f,2,9,0,0.5,8.692
35622.641436,3.5,e,2,1,0,-0.5,8.692
38405.741509,3.5,e,2,2,0,-0.5,8.692
40988.437743,3.5,e,2,3,0,-0.5,8.692
43363.295438,3.5,e,2,4,0,-0.5,8.692
45513.520266,3.5,e,2,5,0,-0.5,8.692
47422.260546,3.5,e,2,6,0,-0.5,8.692
49030.33069,3.5,e,2,7,0,-0.5,8.692
50279.033975,3.5,e,2,8,0,-0.5,8.692
51081.878872,3.5,e,2,9,0,-0.5,8.692
35751.256462,4.5,e,2,1,0,0.5,8.692
38527.61528,4.5,e,2,2,0,0.5,8.692
41103.304628,4.5,e,2,3,0,0.5,8.692
43470.676099,4.5,e,2,4,0,0.5,8.692
45616.717289,4.5,e,2,5,0,0.5,8.692
47511.902021,4.5,e,2,6,0,0.5,8.692
49110.002734,4.5,e,2,7,0,0.5,8.692
50346.177474,4.5,e,2,8,0,0.5,8.692
51127.757721,4.5,e,2,9,0,0.5,8.692
35910.466355,4.5,f,2,1,0,-0.5,8.692
38678.448618,4.5,f,2,2,0,-0.5,8.692
41245.602949,4.5,f,2,3,0,-0.5,8.692
43602.450106,4.5,f,2,4,0,-0.5,8.692
45738.714213,4.5,f,2,5,0,-0.5,8.692
47623.562018,4.5,f,2,6,0,-0.5,8.692
49208.31697,4.5,f,2,7,0,-0.5,8.692
50425.240184,4.5,f,2,8,0,-0.5,8.692
36102.147959,5.5,f,2,1,0,0.5,8.692
38860.028025,5.5,f,2,2,0,0.5,8.692
41416.767963,5.5,f,2,3,0,0.5,8.692
43764.300898,5.5,f,2,4,0,0.5,8.692
45886.149001,5.5,f,2,5,0,0.5,8.692
47756.679477,5.5,f,2,6,0,0.5,8.692
49325.387112,5.5,f,2,7,0,0.5,8.692
50521.12995,5.5,f,2,8,0,0.5,8.692
35911.631157,5.5,e,2,1,0,-0.5,8.692
38679.563893,5.5,e,2,2,0,-0.5,8.692
41246.663505,5.5,e,2,3,0,-0.5,8.692
43605.36068,5.5,e,2,4,0,-0.5,8.692
45739.630563,5.5,e,2,5,0,-0.5,8.692
47624.378371,5.5,e,2,6,0,-0.5,8.692
49209.110786,5.5,e,2,7,0,-0.5,8.692
50425.886434,5.5,e,2,8,0,-0.5,8.692
36103.521493,6.5,e,2,1,0,0.5,8.692
38861.347238,6.5,e,2,2,0,0.5,8.692
41418.071854,6.5,e,2,3,0,0.5,8.692
43765.44071,6.5,e,2,4,0,0.5,8.692
45885.517635,6.5,e,2,5,0,0.5,8.692
47756.951909,6.5,e,2,6,0,0.5,8.692
49325.773823,6.5,e,2,7,0,0.5,8.692
50521.868016,6.5,e,2,8,0,0.5,8.692
36325.054796,6.5,f,2,1,0,-0.5,8.692
39071.147119,6.5,f,2,2,0,-0.5,8.692
41615.757653,6.5,f,2,3,0,-0.5,8.692
43950.564283,6.5,f,2,4,0,-0.5,8.692
46060.583636,6.5,f,2,5,0,-0.5,8.692
47915.718496,6.5,f,2,6,0,-0.5,8.692
49464.349615,6.5,f,2,7,0,-0.5,8.692
50632.287456,6.5,f,2,8,0,-0.5,8.692
36578.847705,7.5,f,2,1,0,0.5,8.692
39311.465635,7.5,f,2,2,0,0.5,8.692
41842.19781,7.5,f,2,3,0,0.5,8.692
44162.280268,7.5,f,2,4,0,0.5,8.692
46255.330523,7.5,f,2,5,0,0.5,8.692
48092.277219,7.5,f,2,6,0,0.5,8.692
49617.933535,7.5,f,2,7,0,0.5,8.692
50754.923194,7.5,f,2,8,0,0.5,8.692
36326.635544,7.5,e,2,1,0,-0.5,8.692
39072.659963,7.5,e,2,2,0,-0.5,8.692
41617.193427,7.5,e,2,3,0,-0.5,8.692
43952.04889,7.5,e,2,4,0,-0.5,8.692
46061.693838,7.5,e,2,5,0,-0.5,8.692
47916.755608,7.5,e,2,6,0,-0.5,8.692
49465.213625,7.5,e,2,7,0,-0.5,8.692
50633.292135,7.5,e,2,8,0,-0.5,8.692
36580.633915,8.5,e,2,1,0,0.5,8.692
39313.175276,8.5,e,2,2,0,0.5,8.692
41843.823972,8.5,e,2,3,0,0.5,8.692
44163.792268,8.5,e,2,4,0,0.5,8.692
46255.818559,8.5,e,2,5,0,0.5,8.692
48093.51416,8.5,e,2,6,0,0.5,8.692
49619.03937,8.5,e,2,7,0,0.5,8.692
50755.870757,8.5,e,2,8,0,0.5,8.692
36863.140584,8.5,f,2,1,0,-0.5,8.692
39580.592422,8.5,f,2,2,0,-0.5,8.692
42095.725239,8.5,f,2,3,0,-0.5,8.692
44399.230266,8.5,f,2,4,0,-0.5,8.692
46475.735385,8.5,f,2,5,0,-0.5,8.692
48286.003838,8.5,f,2,6,0,-0.5,8.692
48295.736461,8.5,f,2,7,0,-0.5,8.692
49788.642904,8.5,f,2,8,0,-0.5,8.692
37177.500953,9.5,f,2,1,0,0.5,8.692
39878.095993,9.5,f,2,2,0,0.5,8.692
42375.617639,9.5,f,2,3,0,0.5,8.692
44660.724385,9.5,f,2,4,0,0.5,8.692
46714.645923,9.5,f,2,5,0,0.5,8.692
48508.390396,9.5,f,2,6,0,0.5,8.692
49978.460942,9.5,f,2,7,0,0.5,8.692
51036.412635,9.5,f,2,8,0,0.5,8.692
36865.130276,9.5,e,2,1,0,-0.5,8.692
39582.496394,9.5,e,2,2,0,-0.5,8.692
42097.514634,9.5,e,2,3,0,-0.5,8.692
44401.136539,9.5,e,2,4,0,-0.5,8.692
46477.092129,9.5,e,2,5,0,-0.5,8.692
48288.582894,9.5,e,2,6,0,-0.5,8.692
48294.85051,9.5,e,2,7,0,-0.5,8.692
49789.607119,9.5,e,2,8,0,-0.5,8.692
37179.691918,10.5,e,2,1,0,0.5,8.692
39880.191826,10.5,e,2,2,0,0.5,8.692
42377.714395,10.5,e,2,3,0,0.5,8.692
44662.550907,10.5,e,2,4,0,0.5,8.692
46714.790431,10.5,e,2,5,0,0.5,8.692
48509.808278,10.5,e,2,6,0,0.5,8.692
49979.659004,10.5,e,2,7,0,0.5,8.692
51037.484061,10.5,e,2,8,0,0.5,8.692
37521.450574,10.5,f,2,1,0,-0.5,8.692
40203.491941,10.5,f,2,2,0,-0.5,8.692
42681.929736,10.5,f,2,3,0,-0.5,8.692
44946.759138,10.5,f,2,4,0,-0.5,8.692
46979.960208,10.5,f,2,5,0,-0.5,8.692
48744.828184,10.5,f,2,6,0,-0.5,8.692
50180.700055,10.5,f,2,7,0,-0.5,8.692
51181.893858,10.5,f,2,8,0,-0.5,8.692
37894.466087,11.5,f,2,1,0,0.5,8.692
40556.250655,11.5,f,2,2,0,0.5,8.692
43013.712848,11.5,f,2,3,0,0.5,8.692
45256.576096,11.5,f,2,4,0,0.5,8.692
47257.731409,11.5,f,2,5,0,0.5,8.692
47272.390927,11.5,f,2,6,0,0.5,8.692
49000.769533,11.5,f,2,7,0,0.5,8.692
37523.840376,11.5,e,2,1,0,-0.5,8.692
40205.777553,11.5,e,2,2,0,-0.5,8.692
42684.168268,11.5,e,2,3,0,-0.5,8.692
44948.843649,11.5,e,2,4,0,-0.5,8.692
46981.772004,11.5,e,2,5,0,-0.5,8.692
48747.20192,11.5,e,2,6,0,-0.5,8.692
50182.16834,11.5,e,2,7,0,-0.5,8.692
51181.973034,11.5,e,2,8,0,-0.5,8.692
37897.052063,12.5,e,2,1,0,0.5,8.692
40558.701084,12.5,e,2,2,0,0.5,8.692
43016.134836,12.5,e,2,3,0,0.5,8.692
45258.723351,12.5,e,2,4,0,0.5,8.692
47261.485309,12.5,e,2,5,0,0.5,8.692
47271.363398,12.5,e,2,6,0,0.5,8.692
49002.501973,12.5,e,2,7,0,0.5,8.692
38295.979686,12.5,f,2,1,0,-0.5,8.692
40935.806234,12.5,f,2,2,0,-0.5,8.692
